ID,Latitude,Longitude,Dataset,Datum,Error Radius (m),Accuracy: Square Meters,Plant,Observer,Date,Source,County,Location Description,Location Quality,Citation
mg194349,36.072838,-120.131112,mgr,WGS84,4,50,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-03-08,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg194148,36.024736,-120.317983,mgr,WGS84,6,116,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-03-08,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg194147,36.027206,-120.317204,mgr,WGS84,4,54,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-03-08,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg192206,36.019183,-120.118962,mgr,WGS84,4,47,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-23,NA,Kings,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg192191,36.030041,-120.120167,mgr,WGS84,9,234,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-23,NA,Kings,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg192115,36.039259,-120.143513,mgr,WGS84,4,53,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-23,NA,Kings,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg192112,36.040058,-120.142775,mgr,WGS84,6,116,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-23,NA,Kings,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg192111,36.040103,-120.142565,mgr,WGS84,4,47,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-23,NA,Kings,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
io82690,36.046004,-120.13968,mgr,WGS84,4,50,Phacelia ciliata var. ciliata,Jacob Smith,2023-02-23,NA,Fresno,"Common of vertic soils and slopes near the North Dome of Kettleman Hills, San Joaquin Desert, Fresno County, California.",high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg191962,36.044471,-120.142656,mgr,WGS84,6,129,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-23,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg191942,36.045116,-120.147823,mgr,WGS84,5,66,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-23,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg191939,36.044619,-120.149254,mgr,WGS84,4,62,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-23,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg191937,36.046324,-120.151793,mgr,WGS84,4,55,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-23,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg191880,36.031277,-120.129646,mgr,WGS84,6,105,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-22,NA,Kings,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg191325,36.449706,-120.511223,mgr,WGS84,7,167,Phacelia ciliata,Ryan O'Dell,2023-02-19,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg191324,36.449628,-120.511596,mgr,WGS84,4,56,Phacelia ciliata,Ryan O'Dell,2023-02-19,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg191318,36.448291,-120.511641,mgr,WGS84,5,86,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-19,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg191317,36.448187,-120.511801,mgr,WGS84,4,57,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-19,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg191316,36.448179,-120.511838,mgr,WGS84,4,56,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-19,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg191312,36.44791,-120.511633,mgr,WGS84,8,206,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-19,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
io82455,33.690628,-117.644412,mgr,WGS84,4,50,Phacelia ciliata,Ron Vanderhoff,2023-02-19,NA,Orange,"Dreaded Hill Trail, ca mid way from top and bottom, Whiting Ranch Park",high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
io82454,33.690755,-117.644263,mgr,WGS84,4,50,Phacelia ciliata,Ron Vanderhoff,2023-02-19,NA,Orange,"Dreaded Hill Trail, ca mid way from top and bottom, Whiting Ranch Park",high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg191043,36.050763,-120.15408,mgr,WGS84,5,88,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-17,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg190550,36.068337,-120.158825,mgr,WGS84,6,96,Phacelia ciliata,Ryan O'Dell,2023-02-16,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg190549,36.068201,-120.1588,mgr,WGS84,4,47,Phacelia ciliata,Ryan O'Dell,2023-02-16,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg190548,36.069367,-120.160054,mgr,WGS84,4,54,Phacelia ciliata,Ryan O'Dell,2023-02-16,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg190546,36.069188,-120.159912,mgr,WGS84,4,59,Phacelia ciliata,Ryan O'Dell,2023-02-16,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg190545,36.069181,-120.159861,mgr,WGS84,6,101,Phacelia ciliata,Ryan O'Dell,2023-02-16,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg190544,36.068988,-120.159584,mgr,WGS84,4,47,Phacelia ciliata,Ryan O'Dell,2023-02-16,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg190099,36.083098,-120.331383,mgr,WGS84,4,61,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-15,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg190098,36.082445,-120.330284,mgr,WGS84,5,64,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-15,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg190063,36.081377,-120.328344,mgr,WGS84,4,47,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-15,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg190062,36.081492,-120.32854,mgr,WGS84,5,69,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-15,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg190059,36.081784,-120.329062,mgr,WGS84,4,45,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-15,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg190057,36.081543,-120.329132,mgr,WGS84,6,111,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-15,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg190054,36.080667,-120.329203,mgr,WGS84,4,50,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-15,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg190053,36.080666,-120.32922,mgr,WGS84,4,47,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-15,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg190052,36.080677,-120.329275,mgr,WGS84,4,45,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-15,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg190051,36.080789,-120.329537,mgr,WGS84,7,134,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-15,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg190050,36.080873,-120.329579,mgr,WGS84,5,78,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-15,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg190048,36.080579,-120.330941,mgr,WGS84,4,47,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-15,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg190045,36.080414,-120.331651,mgr,WGS84,7,143,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-15,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg190041,36.080883,-120.334088,mgr,WGS84,8,214,Phacelia ciliata var. ciliata,Ryan O'Dell,2023-02-15,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg189587,36.053653,-120.379423,mgr,WGS84,8,205,Phacelia ciliata,Ryan O'Dell,2023-02-10,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
mg189586,36.053777,-120.379819,mgr,WGS84,4,47,Phacelia ciliata,Ryan O'Dell,2023-02-10,NA,Fresno,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
po226466,33.641057000000004,-117.843661,mgr,WGS84,4,50,Phacelia ciliata var. ciliata,Ron Vanderhoff,2022-03-12,NA,Orange,"UCI Ecological Preserve, NE corner, approx 60m S of E Peltason",high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
io61713,36.040198,-120.181962,mgr,WGS84,4,50,Phacelia ciliata,Mike Russler,2022-02-28,NA,Fresno,Hwy 33 south of S. Sutter Ave.,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
io61712,36.039679,-120.181952,mgr,WGS84,4,50,Phacelia ciliata,Mike Russler,2022-02-28,NA,Fresno,Hwy 33 south of S. Sutter Ave.,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
io61727,36.039947,-120.182095,mgr,WGS84,4,50,Phacelia ciliata,Mike Russler,2022-02-28,NA,Fresno,Hwy 33 south of S. Sutter Ave.,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
io60926,37.972963,-121.837088,mgr,WGS84,4,50,Phacelia ciliata,Catherine Chang,2022-02-20,East Bay Chapter CNPS Unusual Plants,Contra Costa,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
io61848,36.459479,-120.711841,mgr,WGS84,4,50,Phacelia ciliata var. ciliata,Mike Russler,2022-02-18,NA,San Benito,New Idria Road Grisewold Hills,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
io11170,35.142317,-118.447184,mgr,WGS84,6,113,Phacelia ciliata,Liz Block,2019-04-23,NA,Kern,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
gp13565,35.03296,-119.48579,online,WGS84,1,3,Phacelia ciliata,Richard Spjut,2019-03-25,NA,San Luis Obispo,"San Joaquin Valley: Carrizo Plain, track east off Elkhorn Plain Road (Simmler Soda Lake Rd)",high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
gp8782,34.871322,-118.606135,online,WGS84,8,200,Phacelia ciliata var. ciliata,Ron Vanderhoff,2017-04-15,NA,Kern,"Canyon del Gato-Montes, Mojave Side, Tejon Ranch",high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
po34191,33.585345,-117.81796,mgr,WGS84,1,5,Phacelia ciliata,James Bailey,2017-03-24,NA,Orange,"Exposed areas on side of trail, Muddy Canyon Trail, Orange County, CA.",high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
oe6682,36.409514,-120.662835,online,WGS84,2,10,phacelia ciliata var. ciliata,Ryan O'Dell,2014-05-14,BLM,San Benito,NA,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
oe6687,36.407571,-120.654252,online,WGS84,2,10,phacelia ciliata var. ciliata,Ryan O'Dell,2014-05-14,BLM,San Benito,San Carlos Bolsa,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
oe6688,36.407422,-120.654022,online,WGS84,2,10,phacelia ciliata var. ciliata,Ryan O'Dell,2014-05-14,BLM,San Benito,San Carlos Bolsa,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
oe6701,36.403245,-120.641481,online,WGS84,2,10,phacelia ciliata var. ciliata,Ryan O'Dell,2014-05-14,BLM,San Benito,San Carlos Bolsa,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
oe6816,36.361409,-120.79119,online,WGS84,4,50,phacelia ciliata var. ciliata,Ryan O'Dell,2014-04-15,BLM,San Benito,BLM Clear Creek Management Area,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
oe6817,36.403085,-120.747669,online,WGS84,2,10,phacelia ciliata var. ciliata,Ryan O'Dell,2014-04-15,BLM,San Benito,BLM Clear Creek Management Area,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
oe4625,36.882814,-121.39142,online,WGS84,2,10,Phacelia ciliata var. ciliata,Ryan O'Dell,2013-03-12,BLM,San Benito,"Vacant lot immediately to the west of 20 Hamilton Court, Hollister",high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
oe1586,36.907352,-121.404247,online,WGS84,6,100,Phacelia ciliata var. ciliata,Mike Loomis,2010-04-03,NA,San Benito,SW corner of Hwy. 156 and San Felipe Rd.,high,"Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
UCSC100002090,36.56186,-120.83842,cch2,WGS84,2,12,Phacelia ciliata,Dylan M. Neubauer,2019-03-17,UCSC,San Benito,"(SCoRI) Griswold Creek, east of New Idria Road, 2.42 air-miles south-southwest of Panoche",high,"Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
